filename,uncompressed_bytes,compressed_bytes,compression_method,local_header_offset,crc32
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,368299767,106028726,8,250274718249,602253233
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,325238493,103741109,8,250380747108,1864194371
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,298053127,95796847,8,250484488350,2764785430
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3116853,1325848,8,250580285331,3565086479
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,221151425,70008076,8,250581611298,3022380987
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,194919401,62735586,8,250651619507,1677214413
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,417127234,133992908,8,250714355226,3190544210
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,196814881,61535460,8,250848348268,2327576974
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,173489311,55415944,8,250909883862,3272119000
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,185440373,58939058,8,250965299939,1420527746
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,448906510,141944233,8,251024239131,2142181794
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,129912713,41503598,8,251166183497,213571478
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,46639,19831,8,251207687229,4097642762
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,280480826,87933886,8,251207707186,582108367
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,83197211,26518612,8,251295641206,1912302705
dMean__T_15_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,88825827,27974270,8,251322159952,3616364777
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,194125869,62429142,8,251350134356,1398501894
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,106903991,34750831,8,251412563630,277483853
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,139494962,46095419,8,251447314594,1570573953
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,142447603,45603768,8,251493410146,1736241379
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,36282380,11804465,8,251539014046,4169286828
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,177097143,57510539,8,251550818644,13605237
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,80618658,26273373,8,251608329315,1258005329
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,186448360,60088713,8,251634602821,477605053
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,251691317,75059466,8,251694691667,2303368637
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,239067460,77633315,8,251769751265,2676619732
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,196986616,64244406,8,251847384712,3657772854
dMean__Mast_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2163239,895625,8,251911629251,294187797
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,168682192,54427089,8,251912524994,1998543131
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,138888758,45420031,8,251966952215,1367850592
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,263253114,85892482,8,252012372378,1132303178
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,143268649,45704178,8,252098264993,2692571301
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,114379220,37076264,8,252143969304,2352999734
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,125365599,40478997,8,252181045700,1802243286
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,310080773,100016928,8,252221524830,1447895754
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,93432576,30414985,8,252321541890,1364146145
dMean__Mast_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,7578,3416,8,252351957008,292112763
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,192631420,61429465,8,252351960549,3320082711
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,61060091,19772603,8,252413390147,2523909079
dMean__Mast_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,72985129,23462609,8,252433162883,120766412
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,165774889,50886972,8,252456625625,3169585100
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,87969809,27396745,8,252507512729,3678847504
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,118413901,37905118,8,252534909607,816161996
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,123187097,37458991,8,252572814858,1505432665
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,32567586,10206791,8,252610273981,2891414535
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,147257093,45688529,8,252620480905,1052594188
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,67707977,21256920,8,252666169566,3650460452
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,154691776,47536052,8,252687426619,667814248
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,215541881,60403686,8,252734962804,2304789823
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,206326592,64265004,8,252795366622,3302771007
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,160769168,50328894,8,252859631758,1324354855
dMean__T_19_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,1798757,738022,8,252909960785,3184095055
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,136588547,42111399,8,252910698925,692421373
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,111809354,35225887,8,252952810456,381154193
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,212387991,66840705,8,252988036475,3801553211
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,121947436,37055789,8,253054877313,968120383
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,96489569,29904073,8,253091933235,1849241591
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,107067470,33117543,8,253121837440,2498685679
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,258840300,79681990,8,253154955116,4224535119
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,78103343,24386808,8,253234637238,3578214502
dMean__T_19_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,392,252,8,253259024179,3942316967
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,167528843,50932050,8,253259024556,1351111291
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,52220088,16200321,8,253309956739,4061986297
dMean__T_19_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,60821163,18671721,8,253326157193,1771198816
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,351251470,115603858,8,253344829047,2636707132
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,203447860,67513970,8,253460433046,3578736886
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,293884267,98740412,8,253527947158,1631411279
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,258829495,84889140,8,253626687712,3760172794
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,78180441,25929464,8,253711576993,1646599288
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,314361788,104224750,8,253737506599,1072945940
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,141844904,47127048,8,253841731490,3392070344
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,349201877,114812028,8,253888858680,2972781736
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,438790515,136700039,8,254003670850,2708246049
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,413492875,136766049,8,254140371030,1960308976
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,367593314,122161927,8,254277137220,1410709865
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3905044,1686383,8,254399299289,3525036196
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,280956516,92685305,8,254400985799,1028528892
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,251113962,83837726,8,254493671245,3635074143
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,496735081,165248146,8,254577509112,3682830739
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,249056194,81227459,8,254742757400,1715794935
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,230339795,76410285,8,254823985001,2401012915
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,230818531,76021156,8,254900395427,684455181
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,564464530,186296967,8,254976416725,1325283714
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,166058402,55120122,8,255162713833,236556554
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1119865,458231,8,255217834097,1106216092
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,330774220,108166665,8,255218292462,1627324607
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,109499661,36236390,8,255326459269,3311999084
dMean__Epithelial_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,120321427,39445231,8,255362695801,3698659315
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,323236543,106439777,8,255402141174,3846415648
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,186545696,61864854,8,255508581093,2400242316
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,274719155,92279502,8,255570446090,1276234410
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,240369406,78726846,8,255662725735,3184968544
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,68936192,22856542,8,255741452723,240356947
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,289252111,95917537,8,255764309408,726121368
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,130226950,43265906,8,255860227087,706009753
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,318167572,104625830,8,255903493136,2085354146
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,407153645,126780807,8,256008119109,239194108
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,383866593,126997788,8,256134900058,3740071385
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,328474890,109161124,8,256261897988,4047064490
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3599091,1552938,8,256371059255,306527054
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,263803320,86993193,8,256372612321,179080246
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,239413678,79897202,8,256459605656,763909739
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,454235307,151058661,8,256539503000,3121619349
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,232578229,75851323,8,256690561804,654445578
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,210124025,69729655,8,256766413270,4234167269
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,220624822,72685725,8,256836143067,1040056702
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,524144700,172972750,8,256908828935,2137964184
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,155524295,51645817,8,257081801827,3979012095
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,625678,256523,8,257133447787,4142651304
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,297654761,97333939,8,257133704445,1431004870
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,99880186,33039393,8,257231038527,2194708413
dMean__Epithelial_13_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,112249577,36818273,8,257264078063,4090678080
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,274220462,91178730,8,257300896479,2680417463
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,150321667,50244100,8,257392075347,4251919306
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,229580529,77710977,8,257442319586,4026667862
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,198542341,65931705,8,257520030702,3557180848
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,59455336,19906991,8,257585962545,1810146867
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,248027771,83069777,8,257605869675,866859385
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,118203304,39601417,8,257688939590,747518510
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,279927681,92833571,8,257728541146,3466935744
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,365507249,115164481,8,257821374856,3041922554
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,324473912,108433937,8,257936539475,2110616208
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,295116504,98921614,8,258044973550,124989536
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3110137,1335413,8,258143895303,2425743356
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,222117008,73951101,8,258145230840,1285104303
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,199866050,67244218,8,258219182079,2640799587
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,422477039,141616437,8,258286426435,3864410671
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,211549883,69782162,8,258428043011,521941174
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,173734203,58223158,8,258497825312,3341880428
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,189370788,63000659,8,258556048608,446459662
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,450974741,150063571,8,258619049406,2633445578
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,132689739,44403994,8,258769113115,1327805996
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,234397,96586,8,258813517248,2544021824
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,278090349,91842141,8,258813613965,4106516060
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,85461261,28574839,8,258905456245,4178075621
dMean__Myeloid_4_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,92132535,30525719,8,258934031223,659907399
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,195931456,63141399,8,258964557081,1867366634
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,109534021,35741373,8,259027698621,85513437
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,144916982,47916061,8,259063440136,309245611
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,152204817,48677358,8,259111356339,3955309540
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,38782309,12652423,8,259160033838,1337854566
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,167698378,54685632,8,259172686403,3762494489
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,78301025,25576225,8,259227372176,3276010940
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,200184353,64626494,8,259252948543,3649681396
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,245220867,73919327,8,259317575179,1823645596
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,234502780,76119146,8,259391494647,3003694354
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,195577446,63813266,8,259467613934,3495378458
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2145123,899946,8,259531427342,3664416686
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,150048846,48526593,8,259532327415,2825590515
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,148056414,48506409,8,259580854149,2734474512
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,241587771,79264850,8,259629360699,2777736555
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,144329809,46113120,8,259708625691,1363321218
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,119940977,39022932,8,259754738953,2199317191
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,127108059,41038517,8,259793762026,3272410011
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,325689544,105381426,8,259834800685,483462000
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,93412676,30507143,8,259940182252,2457542832
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,12800,5674,8,259970689537,1447563812
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,181923558,58220416,8,259970695345,445502071
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,62618660,20367444,8,260028915903,2552914855
dMean__Epithelial_32_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,65524022,21129548,8,260049283489,3191307493
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,294012706,92410467,8,260070413179,250847548
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,163535317,52184894,8,260162823787,1279884207
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,242748330,78644706,8,260215008823,1200699920
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,204408045,63802168,8,260293653671,3284757983
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,62024528,19799453,8,260357455980,2770112725
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,257786038,81828374,8,260377255575,2571031847
dMean__Myeloid_8_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,123779758,39716554,8,260459084090,3946914308
