dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,cohort,gene,cell_threshold,status,gene_status,gene_feature_present,eligible_donors,observed_donors,retained_cells,observed_retained_cells,donors_with_gene_umis_gt0,donor_weighted_median_log2_cpm1,donor_weighted_median_cpm,donor_weighted_median_detection_fraction,observed_detection_fraction,minimum_log2_cpm1,maximum_log2_cpm1,all_feature_umis,positive_denominator_donors
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,AntiB,PSC,UBASH3A,50,evaluable_descriptive,present,True,1,7,135,239,0,0.0,0.0,0.0,0.0,0.0,0.0,318913,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,BCL2L11,20,evaluable_descriptive,present,True,4,4,5568,5568,4,4.397711741443814,20.476517578522348,0.12949827880627762,0.19647988505747127,3.6038679396521265,5.72636344874021,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,ETS2,20,evaluable_descriptive,present,True,4,4,5568,5568,4,8.001040674002017,262.7125509818485,0.6953769950467804,0.7137212643678161,7.43478192203713,9.72967125513262,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,PFKFB3,20,evaluable_descriptive,present,True,4,4,5568,5568,4,5.362602789071568,40.78882032213337,0.18250056469610315,0.24748563218390804,4.134639020038954,5.976397513379221,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,PRKD2,20,evaluable_descriptive,present,True,4,4,5568,5568,3,4.059644120250878,15.778246905247086,0.10751181344247779,0.1221264367816092,0.0,4.230869801334802,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,UBASH3A,20,evaluable_descriptive,present,True,4,4,5568,5568,2,0.06981746412618543,0.05081315788430677,0.0005063291139240507,0.0007183908045977011,0.0,0.3102402104450625,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,BCL2L11,50,evaluable_descriptive,present,True,4,4,5568,5568,4,4.397711741443814,20.476517578522348,0.12949827880627762,0.19647988505747127,3.6038679396521265,5.72636344874021,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,ETS2,50,evaluable_descriptive,present,True,4,4,5568,5568,4,8.001040674002017,262.7125509818485,0.6953769950467804,0.7137212643678161,7.43478192203713,9.72967125513262,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,PFKFB3,50,evaluable_descriptive,present,True,4,4,5568,5568,4,5.362602789071568,40.78882032213337,0.18250056469610315,0.24748563218390804,4.134639020038954,5.976397513379221,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,PRKD2,50,evaluable_descriptive,present,True,4,4,5568,5568,3,4.059644120250878,15.778246905247086,0.10751181344247779,0.1221264367816092,0.0,4.230869801334802,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,Control,UBASH3A,50,evaluable_descriptive,present,True,4,4,5568,5568,2,0.06981746412618543,0.05081315788430677,0.0005063291139240507,0.0007183908045977011,0.0,0.3102402104450625,47659203,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,4053,4053,2,4.348556877139751,19.650033885346215,0.08355298345840928,0.08364174685418209,4.110725418161902,4.586388336117601,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,4053,4053,2,9.18657565036401,634.723519847247,0.838069917180009,0.8391315075252899,8.575602924338032,9.797548376389987,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,4053,4053,2,6.709463708917969,106.20663858831871,0.33960409881503406,0.3399950653836664,6.391371572747702,7.027555845088236,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,4053,4053,2,3.8996111767496338,14.366113046425886,0.06793898930578707,0.06760424377004688,3.5495105039904,4.249711849508867,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,4053,4053,1,0.175740731718219,0.13793505521034496,0.000751503006012024,0.0007401924500370096,0.0,0.351481463436438,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,BCL2L11,50,evaluable_descriptive,present,True,2,2,4053,4053,2,4.348556877139751,19.650033885346215,0.08355298345840928,0.08364174685418209,4.110725418161902,4.586388336117601,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,ETS2,50,evaluable_descriptive,present,True,2,2,4053,4053,2,9.18657565036401,634.723519847247,0.838069917180009,0.8391315075252899,8.575602924338032,9.797548376389987,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,PFKFB3,50,evaluable_descriptive,present,True,2,2,4053,4053,2,6.709463708917969,106.20663858831871,0.33960409881503406,0.3399950653836664,6.391371572747702,7.027555845088236,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,PRKD2,50,evaluable_descriptive,present,True,2,2,4053,4053,2,3.8996111767496338,14.366113046425886,0.06793898930578707,0.06760424377004688,3.5495105039904,4.249711849508867,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PBC,UBASH3A,50,evaluable_descriptive,present,True,2,2,4053,4053,1,0.175740731718219,0.13793505521034496,0.000751503006012024,0.0007401924500370096,0.0,0.351481463436438,20212874,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,BCL2L11,20,evaluable_descriptive,present,True,7,7,9833,9833,7,4.649800875586498,24.103226082904385,0.0899390243902439,0.10739347096511746,4.084735218391067,5.0581276220138545,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,ETS2,20,evaluable_descriptive,present,True,7,7,9833,9833,7,8.459642980564928,351.0515735111182,0.7423780487804879,0.7001932268890471,8.189801650488054,8.87867097921793,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,PFKFB3,20,evaluable_descriptive,present,True,7,7,9833,9833,7,6.310559434421177,78.37206496616702,0.2071150097465887,0.21702430590867486,4.9510946666784434,7.092504592160692,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,PRKD2,20,evaluable_descriptive,present,True,7,7,9833,9833,7,4.491354072048382,21.49221865719401,0.08346972176759411,0.09112173294009966,3.8586894195289387,4.893633683271592,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,UBASH3A,20,evaluable_descriptive,present,True,7,7,9833,9833,5,0.20741846812578735,0.15462027810930945,0.0005561735261401557,0.0011186819892199736,0.0,0.9634478029344361,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,BCL2L11,50,evaluable_descriptive,present,True,7,7,9833,9833,7,4.649800875586498,24.103226082904385,0.0899390243902439,0.10739347096511746,4.084735218391067,5.0581276220138545,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,ETS2,50,evaluable_descriptive,present,True,7,7,9833,9833,7,8.459642980564928,351.0515735111182,0.7423780487804879,0.7001932268890471,8.189801650488054,8.87867097921793,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,PFKFB3,50,evaluable_descriptive,present,True,7,7,9833,9833,7,6.310559434421177,78.37206496616702,0.2071150097465887,0.21702430590867486,4.9510946666784434,7.092504592160692,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,PRKD2,50,evaluable_descriptive,present,True,7,7,9833,9833,7,4.491354072048382,21.49221865719401,0.08346972176759411,0.09112173294009966,3.8586894195289387,4.893633683271592,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato,PSC,UBASH3A,50,evaluable_descriptive,present,True,7,7,9833,9833,5,0.20741846812578735,0.15462027810930945,0.0005561735261401557,0.0011186819892199736,0.0,0.9634478029344361,54948248,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,BCL2L11,20,evaluable_descriptive,present,True,4,4,1665,1665,3,4.2862474302285705,19.38945644560944,0.053370531074620656,0.13033033033033034,0.0,6.082279313243095,7156887,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,ETS2,20,evaluable_descriptive,present,True,4,4,1665,1665,4,7.919184027210706,242.95832028617215,0.5962009803921569,0.5111111111111111,7.63843077346949,9.151965765155857,7156887,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,PFKFB3,20,evaluable_descriptive,present,True,4,4,1665,1665,4,5.650444988812178,49.6187780221206,0.1082721754099846,0.12732732732732732,4.244937064109806,6.326218347952212,7156887,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,PRKD2,20,evaluable_descriptive,present,True,4,4,1665,1665,3,3.9357370241811935,14.512017671293972,0.04965833506547496,0.06546546546546547,0.0,4.774151211735417,7156887,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,UBASH3A,20,evaluable_descriptive,present,True,4,4,1665,1665,2,0.22928568344962588,0.1870901789629816,0.0008833922261484099,0.0012012012012012011,0.0,1.0387996193395437,7156887,4
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,BCL2L11,50,evaluable_descriptive,present,True,3,4,1626,1665,3,4.71745270264156,25.30842000588421,0.06433823529411764,0.13345633456334563,3.8550421578155816,6.082279313243095,7081166,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,ETS2,50,evaluable_descriptive,present,True,3,4,1626,1665,3,7.7383249864264805,212.53444330194708,0.5257352941176471,0.507380073800738,7.63843077346949,8.100043067994932,7081166,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,PFKFB3,50,evaluable_descriptive,present,True,3,4,1626,1665,3,5.470801319692012,43.348128531246914,0.08833922261484099,0.12730627306273062,4.244937064109806,5.830088657932344,7081166,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,PRKD2,50,evaluable_descriptive,present,True,3,4,1626,1665,3,4.173948023883844,17.050263888957122,0.05514705882352941,0.06703567035670356,3.697526024478543,4.774151211735417,7081166,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,C-Hepato2,Control,UBASH3A,50,evaluable_descriptive,present,True,3,4,1626,1665,2,0.45857136689925176,0.3741803579259632,0.0017667844522968198,0.0012300123001230013,0.0,1.0387996193395437,7081166,3
